iter	Passed	Remaining
9101	697547	6966121
9102	697633	6966138
9103	697720	6966164
9104	697795	6966076
9105	697865	6965934
9106	697933	6965773
9107	698004	6965642
9108	698076	6965517
9109	698148	6965391
9110	698234	6965407
9111	698303	6965254
9112	698380	6965183
9113	698456	6965095
9114	698535	6965042
9115	698613	6964987
9116	698686	6964865
9117	698762	6964786
9118	698843	6964753
9119	698913	6964611
9120	698985	6964490
9121	699056	6964353
9122	699126	6964212
9123	699213	6964238
9124	699300	6964266
9125	699376	6964178
9126	699444	6964017
9127	699517	6963907
9128	699597	6963863
9129	699672	6963773
9130	699742	6963633
9131	699813	6963497
9132	699892	6963447
9133	699967	6963355
9134	700042	6963262
9135	700111	6963102
9136	700182	6962969
9137	700256	6962873
9138	700339	6962852
9139	700416	6962782
9140	700488	6962661
9141	700560	6962535
9142	700627	6962363
9143	700714	6962393
9144	700792	6962331
9145	700868	6962245
9146	700942	6962142
9147	701021	6962094
9148	701093	6961963
9149	701162	6961818
9150	701242	6961776
9151	701316	6961669
9152	701392	6961586
9153	701471	6961535
9154	701555	6961529
9155	701623	6961367
9156	701694	6961239
9157	701763	6961085
9158	701832	6960929
9159	701898	6960751
9160	701977	6960695
9161	702054	6960624
9162	702136	6960595
9163	702211	6960506
9164	702289	6960447
9165	702366	6960368
9166	702440	6960270
9167	702517	6960197
9168	702590	6960087
9169	702665	6959989
9170	702739	6959885
9171	702807	6959726
9172	702892	6959730
9173	702958	6959551
9174	703031	6959435
9175	703127	6959554
9176	703202	6959464
9177	703276	6959354
9178	703345	6959204
9179	703424	6959153
9180	703496	6959030
9181	703568	6958911
9182	703650	6958885
9183	703722	6958761
9184	703801	6958710
9185	703880	6958659
9186	703953	6958546
9187	704027	6958441
9188	704110	6958426
9189	704184	6958326
9190	704257	6958209
9191	704335	6958149
9192	704411	6958061
9193	704498	6958089
9194	704567	6957935
9195	704638	6957806
9196	704715	6957736
9197	704787	6957611
9198	704856	6957461
9199	704936	6957416
9200	705014	6957356
9201	705095	6957315
9202	705173	6957259
9203	705244	6957125
9204	705337	6957206
9205	705409	6957087
9206	705489	6957041
9207	705562	6956934
9208	705642	6956890
9209	705723	6956856
9210	705797	6956755
9211	705868	6956620
9212	705938	6956474
9213	706011	6956370
9214	706090	6956312
9215	706160	6956166
9216	706241	6956138
9217	706323	6956113
9218	706398	6956017
9219	706466	6955862
9220	706559	6955943
9221	706635	6955858
9222	706703	6955703
9223	706780	6955627
9224	706853	6955514
9225	706922	6955365
9226	706998	6955275
9227	707068	6955140
9228	707138	6954997
9229	707207	6954844
9230	707276	6954697
9231	707353	6954623
9232	707426	6954506
9233	707500	6954407
9234	707570	6954267
9235	707644	6954164
9236	707725	6954126
9237	707798	6954021
9238	707866	6953850
9239	707947	6953820
9240	708020	6953710
9241	708096	6953630
9242	708165	6953473
9243	708242	6953403
9244	708322	6953356
9245	708397	6953263
9246	708474	6953197
9247	708544	6953048
9248	708627	6953038
9249	708706	6952989
9250	708787	6952947
9251	708865	6952887
9252	708932	6952713
9253	709005	6952601
9254	709082	6952536
9255	709151	6952378
9256	709229	6952316
9257	709302	6952211
9258	709385	6952197
9259	709467	6952171
9260	709538	6952038
9261	709609	6951906
9262	709679	6951759
9263	709756	6951694
9264	709843	6951715
9265	709921	6951654
9266	710010	6951699
9267	710085	6951603
9268	710160	6951512
9269	710232	6951389
9270	710305	6951275
9271	710378	6951170
9272	710451	6951058
9273	710523	6950934
9274	710599	6950851
9275	710678	6950795
9276	710748	6950657
9277	710829	6950621
9278	710901	6950500
9279	710988	6950524
9280	711059	6950389
9281	711144	6950394
9282	711217	6950291
9283	711300	6950278
9284	711376	6950192
9285	711453	6950114
9286	711524	6949982
9287	711598	6949880
9288	711688	6949942
9289	711758	6949795
9290	711840	6949768
9291	711911	6949645
9292	711984	6949527
9293	712060	6949445
9294	712131	6949319
9295	712205	6949218
9296	712279	6949112
9297	712355	6949032
9298	712440	6949037
9299	712517	6948956
9300	712599	6948938
9301	712674	6948844
9302	712748	6948738
9303	712826	6948678
9304	712899	6948563
9305	712973	6948467
9306	713059	6948483
9307	713129	6948339
9308	713217	6948369
9309	713291	6948274
9310	713364	6948161
9311	713434	6948015
9312	713504	6947879
9313	713582	6947811
9314	713656	6947708
9315	713730	6947607
9316	713805	6947519
9317	713877	6947393
9318	713955	6947334
9319	714034	6947284
9320	714112	6947215
9321	714187	6947125
9322	714259	6947004
9323	714338	6946949
9324	714410	6946827
9325	714487	6946759
9326	714563	6946671
9327	714637	6946574
9328	714717	6946531
9329	714792	6946430
9330	714868	6946351
9331	714942	6946249
9332	715013	6946114
9333	715090	6946046
9334	715171	6946007
9335	715248	6945941
9336	715319	6945809
9337	715396	6945739
9338	715477	6945698
9339	715547	6945561
9340	715622	6945472
9341	715696	6945366
9342	715768	6945246
9343	715840	6945122
9344	715914	6945019
9345	715985	6944894
9346	716057	6944766
9347	716131	6944663
9348	716211	6944627
9349	716286	6944535
9350	716361	6944440
9351	716431	6944303
9352	716504	6944186
9353	716573	6944036
9354	716647	6943935
9355	716719	6943817
9356	716797	6943752
9357	716877	6943702
9358	716957	6943667
9359	717032	6943572
9360	717101	6943422
9361	717174	6943309
9362	717251	6943239
9363	717328	6943165
9364	717404	6943082
9365	717481	6943011
9366	717562	6942971
9367	717647	6942975
9368	717723	6942894
9369	717799	6942817
9370	717880	6942777
9371	717951	6942651
9372	718032	6942612
9373	718110	6942550
9374	718198	6942580
9375	718268	6942443
9376	718340	6942320
9377	718410	6942188
9378	718480	6942040
9379	718552	6941918
9380	718623	6941791
9381	718700	6941716
9382	718778	6941653
9383	718850	6941532
9384	718928	6941468
9385	718999	6941339
9386	719072	6941225
9387	719147	6941140
9388	719215	6940977
9389	719293	6940914
9390	719362	6940766
9391	719434	6940641
9392	719512	6940579
9393	719591	6940525
9394	719666	6940438
9395	719735	6940288
9396	719806	6940149
9397	719880	6940049
9398	719950	6939913
9399	720030	6939872
9400	720109	6939811
9401	720185	6939729
9402	720254	6939578
9403	720322	6939419
9404	720396	6939320
9405	720472	6939243
9406	720544	6939119
9407	720615	6938990
9408	720689	6938890
9409	720767	6938820
9410	720848	6938793
9411	720927	6938735
9412	721000	6938623
9413	721074	6938521
9414	721148	6938419
9415	721219	6938292
9416	721292	6938179
9417	721363	6938046
9418	721442	6937994
9419	721525	6937977
9420	721597	6937859
9421	721667	6937719
9422	721741	6937619
9423	721814	6937504
9424	721887	6937393
9425	721957	6937252
9426	722036	6937205
9427	722110	6937105
9428	722188	6937041
9429	722264	6936954
9430	722339	6936860
9431	722422	6936845
9432	722497	6936752
9433	722567	6936616
9434	722642	6936526
9435	722712	6936388
9436	722782	6936248
9437	722852	6936110
9438	722937	6936113
9439	723022	6936111
9440	723097	6936025
9441	723172	6935934
9442	723248	6935849
9443	723324	6935767
9444	723407	6935750
9445	723476	6935601
9446	723543	6935432
9447	723618	6935343
9448	723686	6935186
9449	723764	6935122
9450	723833	6934973
9451	723903	6934831
9452	723983	6934782
9453	724055	6934661
9454	724128	6934551
9455	724197	6934402
9456	724266	6934259
9457	724350	6934246
9458	724420	6934113
9459	724492	6933987
9460	724573	6933955
9461	724652	6933904
9462	724726	6933801
9463	724808	6933772
9464	724881	6933665
9465	724953	6933541
9466	725025	6933428
9467	725105	6933377
9468	725186	6933345
9469	725258	6933227
9470	725329	6933099
9471	725397	6932940
9472	725486	6932983
9473	725561	6932892
9474	725638	6932814
9475	725712	6932717
9476	725792	6932667
9477	725859	6932502
9478	725931	6932376
9479	726007	6932297
9480	726087	6932260
9481	726170	6932242
9482	726243	6932126
9483	726323	6932085
9484	726401	6932025
9485	726471	6931886
9486	726544	6931771
9487	726627	6931756
9488	726702	6931667
9489	726773	6931534
9490	726850	6931458
9491	726924	6931360
9492	727002	6931298
9493	727074	6931182
9494	727144	6931041
9495	727217	6930924
9496	727291	6930824
9497	727363	6930704
9498	727434	6930572
9499	727507	6930469
9500	727580	6930355
9501	727658	6930289
9502	727733	6930201
9503	727808	6930110
9504	727883	6930021
9505	727975	6930087
9506	728047	6929967
9507	728119	6929851
9508	728195	6929768
9509	728270	6929678
9510	728343	6929561
9511	728414	6929430
9512	728483	6929288
9513	728560	6929215
9514	728633	6929102
9515	728720	6929121
9516	728810	6929179
9517	728889	6929122
9518	728964	6929027
9519	729036	6928905
9520	729115	6928851
9521	729192	6928786
9522	729272	6928737
9523	729351	6928682
9524	729426	6928590
9525	729501	6928500
9526	729580	6928450
9527	729664	6928443
9528	729743	6928387
9529	729821	6928328
9530	729894	6928212
9531	729980	6928231
9532	730049	6928078
9533	730120	6927955
9534	730189	6927802
9535	730262	6927695
9536	730334	6927570
9537	730412	6927506
9538	730489	6927437
9539	730564	6927348
9540	730636	6927223
9541	730719	6927211
9542	730801	6927183
9543	730883	6927154
9544	730953	6927021
9545	731024	6926889
9546	731106	6926860
9547	731179	6926758
9548	731258	6926697
9549	731327	6926556
9550	731398	6926419
9551	731482	6926416
9552	731560	6926350
9553	731634	6926250
9554	731711	6926183
9555	731788	6926111
9556	731865	6926034
9557	731941	6925955
9558	732019	6925886
9559	732090	6925755
9560	732171	6925725
9561	732243	6925606
9562	732315	6925486
9563	732388	6925376
9564	732460	6925251
9565	732534	6925155
9566	732616	6925128
9567	732697	6925096
9568	732781	6925090
9569	732864	6925068
9570	732936	6924956
9571	733012	6924870
9572	733091	6924812
9573	733166	6924728
9574	733257	6924781
9575	733335	6924724
9576	733410	6924626
9577	733491	6924590
9578	733568	6924525
9579	733643	6924431
9580	733733	6924479
9581	733802	6924336
9582	733873	6924206
9583	733949	6924124
9584	734023	6924017
9585	734103	6923973
9586	734184	6923945
9587	734257	6923829
9588	734331	6923728
9589	734406	6923634
9590	734483	6923569
9591	734564	6923527
9592	734632	6923371
9593	734703	6923246
9594	734775	6923122
9595	734859	6923116
9596	734932	6923003
9597	734999	6922838
9598	735067	6922684
9599	735137	6922540
9600	735207	6922408
9601	735287	6922358
9602	735368	6922330
9603	735436	6922172
9604	735511	6922079
9605	735606	6922172
9606	735675	6922028
9607	735749	6921927
9608	735823	6921829
9609	735898	6921731
9610	735965	6921568
9611	736036	6921434
9612	736109	6921328
9613	736177	6921174
9614	736247	6921033
9615	736320	6920927
9616	736400	6920877
9617	736475	6920783
9618	736547	6920665
9619	736614	6920497
9620	736679	6920313
9621	736745	6920141
9622	736819	6920040
9623	736897	6919974
9624	736974	6919899
9625	737049	6919812
9626	737119	6919677
9627	737199	6919625
9628	737280	6919595
9629	737355	6919499
9630	737435	6919459
9631	737507	6919335
9632	737579	6919219
9633	737652	6919112
9634	737721	6918961
9635	737792	6918833
9636	737862	6918691
9637	737930	6918534
9638	738001	6918409
9639	738075	6918310
9640	738156	6918275
9641	738227	6918149
9642	738303	6918059
9643	738373	6917927
9644	738444	6917798
9645	738524	6917752
9646	738619	6917851
9647	738690	6917717
9648	738761	6917594
9649	738835	6917491
9650	738913	6917423
9651	739005	6917491
9652	739078	6917382
9653	739149	6917258
9654	739220	6917127
9655	739294	6917024
9656	739365	6916903
9657	739437	6916782
9658	739508	6916655
9659	739582	6916550
9660	739651	6916399
9661	739733	6916379
9662	739804	6916249
9663	739886	6916226
9664	739957	6916096
9665	740032	6916007
9666	740104	6915883
9667	740178	6915784
9668	740258	6915741
9669	740326	6915579
9670	740401	6915487
9671	740475	6915388
9672	740544	6915242
9673	740621	6915167
9674	740697	6915092
9675	740774	6915014
9676	740860	6915029
9677	740936	6914951
9678	741005	6914799
9679	741076	6914670
9680	741151	6914582
9681	741227	6914499
9682	741298	6914367
9683	741379	6914331
9684	741449	6914195
9685	741521	6914081
9686	741590	6913937
9687	741670	6913885
9688	741742	6913766
9689	741813	6913636
9690	741884	6913514
9691	741966	6913489
9692	742043	6913414
9693	742123	6913365
9694	742191	6913215
9695	742263	6913090
9696	742330	6912928
9697	742401	6912797
9698	742476	6912712
9699	742558	6912683
9700	742642	6912679
9701	742720	6912617
9702	742790	6912472
9703	742859	6912326
9704	742928	6912177
9705	743002	6912079
9706	743085	6912068
9707	743166	6912033
9708	743245	6911980
9709	743318	6911864
9710	743394	6911781
9711	743472	6911724
9712	743543	6911589
9713	743616	6911484
9714	743693	6911411
9715	743775	6911384
9716	743851	6911302
9717	743921	6911162
9718	743989	6911007
9719	744059	6910869
9720	744129	6910733
9721	744208	6910684
9722	744283	6910590
9723	744360	6910514
9724	744434	6910416
9725	744511	6910343
9726	744593	6910324
9727	744665	6910202
9728	744737	6910083
9729	744814	6910014
9730	744887	6909899
9731	744967	6909857
9732	745043	6909775
9733	745114	6909642
9734	745187	6909536
9735	745263	6909454
9736	745340	6909386
9737	745409	6909241
9738	745480	6909105
9739	745553	6909001
9740	745625	6908881
9741	745701	6908803
9742	745780	6908742
9743	745872	6908815
9744	745941	6908664
9745	746009	6908513
9746	746095	6908523
9747	746171	6908438
9748	746240	6908297
9749	746319	6908242
9750	746411	6908301
9751	746494	6908289
9752	746575	6908251
9753	746648	6908140
9754	746724	6908061
9755	746805	6908029
9756	746905	6908168
9757	746986	6908129
9758	747068	6908105
9759	747147	6908055
9760	747222	6907963
9761	747298	6907883
9762	747373	6907788
9763	747451	6907724
9764	747532	6907692
9765	747599	6907522
9766	747683	6907515
9767	747756	6907405
9768	747826	6907273
9769	747898	6907153
9770	747969	6907026
9771	748046	6906950
9772	748119	6906838
9773	748191	6906727
9774	748264	6906617
9775	748344	6906566
9776	748421	6906501
9777	748497	6906412
9778	748578	6906385
9779	748647	6906235
9780	748717	6906102
9781	748786	6905950
9782	748864	6905884
9783	748934	6905751
9784	749014	6905704
9785	749090	6905628
9786	749169	6905571
9787	749240	6905444
9788	749318	6905377
9789	749412	6905460
9790	749488	6905382
9791	749561	6905271
9792	749650	6905316
9793	749743	6905386
9794	749824	6905354
9795	749906	6905328
9796	749982	6905241
9797	750053	6905118
9798	750133	6905073
9799	750202	6904928
9800	750276	6904821
9801	750356	6904778
9802	750436	6904731
9803	750505	6904588
9804	750577	6904473
9805	750659	6904440
9806	750734	6904357
9807	750812	6904293
9808	750884	6904168
9809	750953	6904022
9810	751037	6904018
9811	751117	6903976
9812	751204	6903994
9813	751271	6903824
9814	751350	6903772
9815	751421	6903647
9816	751490	6903498
9817	751564	6903398
9818	751636	6903280
9819	751711	6903187
9820	751782	6903061
9821	751855	6902950
9822	751935	6902913
9823	752012	6902838
9824	752082	6902698
9825	752153	6902578
9826	752232	6902516
9827	752304	6902400
9828	752374	6902269
9829	752450	6902184
9830	752520	6902048
9831	752593	6901939
9832	752675	6901906
9833	752745	6901778
9834	752821	6901690
9835	752893	6901573
9836	752961	6901416
9837	753038	6901343
9838	753118	6901300
9839	753190	6901183
9840	753271	6901148
9841	753342	6901018
9842	753416	6900925
9843	753489	6900814
9844	753559	6900678
9845	753631	6900556
9846	753706	6900465
9847	753776	6900328
9848	753850	6900230
9849	753932	6900203
9850	754004	6900087
9851	754088	6900079
9852	754162	6899976
9853	754243	6899940
9854	754314	6899815
9855	754382	6899656
9856	754453	6899535
9857	754526	6899421
9858	754595	6899279
9859	754667	6899158
9860	754749	6899130
9861	754821	6899017
9862	754892	6898893
9863	754961	6898746
9864	755035	6898646
9865	755104	6898495
9866	755186	6898471
9867	755258	6898357
9868	755343	6898351
9869	755416	6898247
9870	755501	6898242
9871	755575	6898143
9872	755653	6898082
9873	755725	6897962
9874	755796	6897836
9875	755868	6897719
9876	755946	6897654
9877	756021	6897569
9878	756091	6897432
9879	756168	6897356
9880	756243	6897266
9881	756316	6897160
9882	756393	6897086
9883	756464	6896959
9884	756540	6896883
9885	756617	6896802
9886	756695	6896744
9887	756770	6896657
9888	756855	6896656
9889	756936	6896621
9890	757008	6896502
9891	757082	6896395
9892	757158	6896318
9893	757241	6896303
9894	757309	6896149
9895	757395	6896155
9896	757468	6896043
9897	757551	6896032
9898	757620	6895885
9899	757705	6895882
9900	757776	6895758
9901	757852	6895675
9902	757925	6895569
9903	757999	6895464
9904	758069	6895333
9905	758147	6895269
9906	758223	6895186
9907	758298	6895096
9908	758378	6895054
9909	758456	6894990
9910	758535	6894934
9911	758608	6894825
9912	758677	6894686
9913	758749	6894561
9914	758817	6894408
9915	758891	6894307
9916	758962	6894186
9917	759040	6894124
9918	759113	6894015
9919	759185	6893897
9920	759264	6893844
9921	759334	6893707
9922	759413	6893648
9923	759486	6893539
9924	759560	6893439
9925	759633	6893333
9926	759727	6893419
9927	759797	6893277
9928	759883	6893287
9929	759962	6893233
9930	760036	6893135
9931	760105	6892993
9932	760177	6892871
9933	760251	6892771
9934	760327	6892687
9935	760397	6892556
9936	760469	6892437
9937	760549	6892393
9938	760625	6892310
9939	760694	6892168
9940	760764	6892032
9941	760851	6892047
9942	760917	6891881
9943	760996	6891823
9944	761066	6891690
9945	761144	6891624
9946	761220	6891542
9947	761291	6891417
9948	761374	6891398
9949	761460	6891411
9950	761538	6891349
9951	761611	6891234
9952	761685	6891136
9953	761757	6891018
9954	761828	6890892
9955	761907	6890838
9956	761985	6890778
9957	762056	6890648
9958	762153	6890761
9959	762232	6890700
9960	762308	6890618
9961	762382	6890524
9962	762454	6890402
9963	762535	6890369
9964	762609	6890272
9965	762682	6890161
9966	762755	6890052
9967	762825	6889915
9968	762901	6889841
9969	762971	6889701
9970	763045	6889603
9971	763123	6889536
9972	763200	6889462
9973	763282	6889441
9974	763354	6889320
9975	763425	6889195
9976	763497	6889076
9977	763574	6889005
9978	763648	6888906
9979	763725	6888830
9980	763795	6888698
9981	763862	6888538
9982	763937	6888448
9983	764011	6888349
9984	764084	6888241
9985	764166	6888208
9986	764251	6888212
9987	764322	6888086
9988	764394	6887966
9989	764472	6887904
9990	764549	6887834
9991	764619	6887697
9992	764691	6887583
9993	764776	6887575
9994	764849	6887469
9995	764920	6887347
9996	764988	6887196
9997	765069	6887155
9998	765147	6887091
9999	765216	6886944
10000	765289	6886842
10001	765360	6886712
10002	765442	6886682
10003	765525	6886667
10004	765601	6886591
10005	765679	6886525
10006	765760	6886491
10007	765834	6886390
10008	765907	6886279
10009	765980	6886169
10010	766050	6886036
10011	766128	6885973
10012	766198	6885840
10013	766272	6885737
10014	766340	6885587
10015	766413	6885474
10016	766489	6885398
10017	766559	6885259
10018	766635	6885180
10019	766714	6885125
10020	766792	6885063
10021	766864	6884943
10022	766942	6884881
10023	767015	6884778
10024	767090	6884682
10025	767161	6884559
10026	767234	6884449
10027	767311	6884374
10028	767382	6884252
10029	767481	6884376
10030	767552	6884253
10031	767628	6884170
10032	767700	6884053
10033	767770	6883917
10034	767847	6883844
10035	767915	6883696
10036	767989	6883597
10037	768067	6883530
10038	768143	6883452
10039	768210	6883290
10040	768283	6883179
10041	768358	6883094
10042	768430	6882977
10043	768504	6882878
10044	768583	6882823
10045	768657	6882718
10046	768738	6882684
10047	768814	6882604
10048	768887	6882498
10049	768969	6882472
10050	769038	6882326
10051	769111	6882220
10052	769190	6882158
10053	769266	6882080
10054	769339	6881968
10055	769418	6881921
10056	769491	6881811
10057	769567	6881731
10058	769642	6881640
10059	769717	6881549
10060	769785	6881395
10061	769856	6881269
10062	769930	6881174
10063	770004	6881071
10064	770080	6880994
10065	770153	6880883
10066	770222	6880744
10067	770295	6880633
10068	770366	6880508
10069	770436	6880368
10070	770509	6880261
10071	770590	6880230
10072	770670	6880187
10073	770746	6880097
10074	770817	6879979
10075	770888	6879853
10076	770971	6879836
10077	771050	6879774
10078	771126	6879698
10079	771200	6879593
10080	771271	6879474
10081	771345	6879372
10082	771416	6879247
10083	771491	6879162
10084	771559	6879007
10085	771636	6878936
10086	771735	6879053
10087	771809	6878955
10088	771880	6878829
10089	771958	6878765
10090	772038	6878725
10091	772115	6878649
10092	772184	6878511
10093	772254	6878372
10094	772336	6878347
10095	772414	6878280
10096	772489	6878197
10097	772572	6878178
10098	772641	6878035
10099	772713	6877915
10100	772787	6877812
10101	772860	6877708
10102	772930	6877576
10103	772999	6877434
10104	773069	6877298
10105	773149	6877251
10106	773224	6877157
10107	773293	6877019
10108	773374	6876982
10109	773454	6876940
10110	773536	6876906
10111	773612	6876829
10112	773697	6876828
10113	773775	6876767
10114	773845	6876632
10115	773916	6876504
10116	773989	6876395
10117	774073	6876384
10118	774147	6876291
10119	774219	6876169
10120	774306	6876190
10121	774380	6876084
10122	774452	6875974
10123	774535	6875954
10124	774609	6875853
10125	774679	6875716
10126	774765	6875728
10127	774835	6875595
10128	774906	6875467
10129	774979	6875363
10130	775055	6875276
10131	775124	6875137
10132	775193	6874997
10133	775274	6874958
10134	775355	6874919
10135	775426	6874795
10136	775501	6874704
10137	775584	6874683
10138	775659	6874592
10139	775735	6874518
10140	775811	6874431
10141	775885	6874339
10142	775955	6874204
10143	776035	6874160
10144	776108	6874046
10145	776185	6873973
10146	776264	6873924
10147	776343	6873867
10148	776412	6873726
10149	776499	6873742
10150	776570	6873613
10151	776638	6873463
10152	776713	6873371
10153	776794	6873336
10154	776868	6873239
10155	776936	6873091
10156	777003	6872928
10157	777072	6872786
10158	777145	6872677
10159	777223	6872610
10160	777306	6872593
10161	777378	6872475
10162	777461	6872463
10163	777535	6872362
10164	777611	6872284
10165	777691	6872233
10166	777759	6872083
10167	777843	6872069
10168	777921	6872007
10169	777991	6871875
10170	778069	6871812
10171	778170	6871951
10172	778246	6871875
10173	778319	6871765
10174	778403	6871756
10175	778478	6871668
10176	778567	6871698
10177	778641	6871595
10178	778723	6871571
10179	778797	6871476
10180	778866	6871326
10181	778940	6871232
10182	779009	6871089
10183	779087	6871027
10184	779157	6870892
10185	779233	6870807
10186	779307	6870708
10187	779389	6870679
10188	779462	6870578
10189	779539	6870503
10190	779619	6870455
10191	779698	6870408
10192	779776	6870340
10193	779856	6870298
10194	779935	6870237
10195	780004	6870102
10196	780080	6870017
10197	780157	6869944
10198	780228	6869822
10199	780301	6869709
10200	780372	6869591
10201	780442	6869455
10202	780513	6869326
10203	780585	6869214
10204	780665	6869169
10205	780739	6869067
10206	780810	6868944
10207	780881	6868822
10208	780950	6868675
10209	781022	6868561
10210	781092	6868427
10211	781162	6868292
10212	781231	6868154
10213	781304	6868047
10214	781383	6867990
10215	781457	6867889
10216	781526	6867748
10217	781606	6867704
10218	781680	6867602
10219	781748	6867454
10220	781817	6867315
10221	781890	6867206
10222	781960	6867073
10223	782031	6866950
10224	782114	6866928
10225	782196	6866903
10226	782270	6866803
10227	782346	6866723
10228	782418	6866607
10229	782496	6866543
10230	782571	6866451
10231	782644	6866344
10232	782719	6866252
10233	782803	6866243
10234	782886	6866224
10235	782960	6866129
10236	783033	6866020
10237	783110	6865946
10238	783181	6865820
10239	783248	6865664
10240	783324	6865585
10241	783412	6865602
10242	783488	6865527
10243	783568	6865479
10244	783648	6865430
10245	783730	6865403
10246	783823	6865470
10247	783893	6865343
10248	783967	6865238
10249	784041	6865143
10250	784115	6865041
10251	784184	6864906
10252	784261	6864828
10253	784339	6864766
10254	784419	6864722
10255	784488	6864577
10256	784567	6864524
10257	784635	6864375
10258	784707	6864261
10259	784787	6864209
10260	784863	6864130
10261	784936	6864021
10262	785012	6863946
10263	785093	6863909
10264	785175	6863878
10265	785242	6863717
10266	785321	6863663
10267	785388	6863507
10268	785462	6863411
10269	785544	6863380
10270	785625	6863340
10271	785693	6863187
10272	785767	6863092
10273	785837	6862962
10274	785909	6862847
10275	785983	6862744
10276	786053	6862614
10277	786123	6862484
10278	786198	6862388
10279	786268	6862255
10280	786342	6862156
10281	786415	6862053
10282	786500	6862046
10283	786571	6861925
10284	786646	6861837
10285	786716	6861703
10286	786783	6861544
10287	786857	6861445
10288	786928	6861326
10289	787008	6861272
10290	787082	6861174
10291	787158	6861094
10292	787228	6860968
10293	787302	6860869
10294	787376	6860770
10295	787446	6860638
10296	787519	6860527
10297	787591	6860415
10298	787662	6860291
10299	787733	6860163
10300	787808	6860071
10301	787886	6860015
10302	787970	6860004
10303	788039	6859860
10304	788110	6859732
10305	788183	6859625
10306	788256	6859520
10307	788329	6859416
10308	788412	6859394
10309	788481	6859250
10310	788549	6859105
10311	788645	6859199
10312	788716	6859076
10313	788790	6858977
10314	788883	6859045
10315	788963	6858994
10316	789043	6858952
10317	789116	6858841
10318	789187	6858719
10319	789266	6858668
10320	789348	6858639
10321	789431	6858613
10322	789505	6858522
10323	789582	6858446
10324	789659	6858371
10325	789741	6858346
10326	789820	6858294
10327	789898	6858229
10328	789969	6858107
10329	790042	6858000
10330	790124	6857969
10331	790195	6857841
10332	790268	6857737
10333	790339	6857609
10334	790412	6857504
10335	790489	6857437
10336	790556	6857280
10337	790627	6857149
10338	790705	6857091
10339	790778	6856981
10340	790853	6856889
10341	790922	6856749
10342	791002	6856702
10343	791078	6856621
10344	791150	6856510
10345	791239	6856543
10346	791326	6856555
10347	791400	6856457
10348	791471	6856339
10349	791552	6856294
10350	791630	6856234
10351	791710	6856186
10352	791782	6856068
10353	791854	6855960
10354	791935	6855922
10355	792011	6855835
10356	792098	6855851
10357	792167	6855715
10358	792242	6855628
10359	792331	6855657
10360	792401	6855520
10361	792471	6855389
10362	792549	6855331
10363	792636	6855339
10364	792712	6855257
10365	792788	6855180
10366	792860	6855065
10367	792944	6855052
10368	793021	6854979
10369	793106	6854981
10370	793204	6855086
10371	793278	6854991
10372	793350	6854878
10373	793421	6854751
10374	793499	6854690
10375	793570	6854562
10376	793647	6854491
10377	793716	6854353
10378	793787	6854223
10379	793856	6854090
10380	793930	6853984
10381	794003	6853886
10382	794078	6853790
10383	794152	6853698
10384	794224	6853581
10385	794303	6853521
10386	794376	6853416
10387	794450	6853318
10388	794519	6853176
10389	794598	6853126
10390	794670	6853010
10391	794751	6852972
10392	794820	6852833
10393	794890	6852702
10394	794969	6852647
10395	795042	6852537
10396	795116	6852444
10397	795187	6852320
10398	795257	6852182
10399	795347	6852223
10400	795417	6852088
10401	795485	6851942
10402	795558	6851839
10403	795632	6851738
10404	795704	6851623
10405	795778	6851524
10406	795852	6851430
10407	795935	6851407
10408	796012	6851335
10409	796079	6851182
10410	796157	6851116
10411	796236	6851056
10412	796303	6850902
10413	796375	6850788
10414	796441	6850623
10415	796514	6850510
10416	796587	6850407
10417	796659	6850294
10418	796736	6850219
10419	796806	6850089
10420	796876	6849953
10421	796948	6849844
10422	797029	6849807
10423	797106	6849735
10424	797177	6849605
10425	797257	6849563
10426	797327	6849427
10427	797402	6849341
10428	797472	6849211
10429	797539	6849055
10430	797614	6848964
10431	797693	6848907
10432	797760	6848750
10433	797835	6848657
10434	797908	6848559
10435	797988	6848512
10436	798062	6848413
10437	798139	6848335
10438	798207	6848192
10439	798284	6848116
10440	798358	6848018
10441	798440	6847992
10442	798513	6847890
10443	798585	6847772
10444	798656	6847648
10445	798735	6847589
10446	798821	6847598
10447	798893	6847485
10448	798974	6847442
10449	799054	6847400
10450	799124	6847269
10451	799195	6847147
10452	799290	6847226
10453	799363	6847119
10454	799440	6847051
10455	799519	6846997
10456	799594	6846902
10457	799671	6846829
10458	799746	6846743
10459	799820	6846648
10460	799896	6846563
10461	799976	6846523
10462	800058	6846493
10463	800131	6846388
10464	800210	6846331
10465	800282	6846211
10466	800358	6846138
10467	800432	6846040
10468	800501	6845898
10469	800574	6845791
10470	800647	6845686
10471	800719	6845566
10472	800791	6845455
10473	800863	6845343
10474	800942	6845286
10475	801022	6845242
10476	801102	6845196
10477	801174	6845080
10478	801244	6844944
10479	801317	6844845
10480	801396	6844783
10481	801483	6844802
10482	801557	6844700
10483	801629	6844591
10484	801725	6844677
10485	801797	6844566
10486	801865	6844416
10487	801948	6844392
10488	802024	6844311
10489	802100	6844231
10490	802173	6844129
10491	802243	6843998
10492	802318	6843906
10493	802388	6843775
10494	802467	6843718
10495	802536	6843580
10496	802607	6843461
10497	802685	6843391
10498	802754	6843255
